Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name
383,CA-2016-134775,10/28/16,10/29/16,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,49.536,3,0.2,17.3376,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
384,CA-2015-125395,6/26/15,6/29/15,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,41.9,2,0,8.799,Sony 32GB Class 10 Micro SDHC R40 Memory Card
385,US-2015-168935,11/27/15,12/2/15,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,375.4575,3,0.45,-157.0095,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
386,US-2015-168935,11/27/15,12/2/15,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002335,Technology,Accessories,83.976,3,0.2,-1.0497,Logitech Media Keyboard K200
387,CA-2015-122756,12/3/15,12/7/15,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,482.34,4,0.7,-337.638,Lexmark MarkNet N8150 Wireless Print Server
388,CA-2015-122756,12/3/15,12/7/15,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,2.96,1,0.2,0.777,3M Hangers With Command Adhesive
389,CA-2014-115973,11/24/14,11/26/14,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,2.624,1,0.2,0.4264,Crayola Colored Pencils
390,CA-2017-101798,12/11/17,12/15/17,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,23.36,4,0.2,7.884,"Angle-D Binders with Locking Rings, Label Holders"
391,CA-2017-101798,12/11/17,12/15/17,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,39.98,2,0,13.5932,LogitechLS21 Speaker System - PC Multimedia - 2.1-CH - Wired
392,US-2014-135972,9/21/14,9/23/14,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,246.384,2,0.2,27.7182,Nortel Meridian M3904 Professional Digital phone
393,US-2014-135972,9/21/14,9/23/14,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Copiers,1799.97,3,0,701.9883,Canon PC1080F Personal Copier
394,US-2014-134971,6/7/14,6/10/14,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,12.462,3,0.8,-20.5623,Wilson Jones Century Plastic Molded Ring Binders
395,CA-2017-102946,6/30/17,7/5/17,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Binders,75.792,3,0.2,25.5798,Tuf-Vin Binders
396,CA-2017-165603,10/17/17,10/19/17,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,49.96,2,0,9.4924,2300 Heavy-Duty Transfer File Systems by Perma
397,CA-2017-165603,10/17/17,10/19/17,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,Office Supplies,Paper,12.96,2,0,6.2208,Xerox 1958
398,CA-2015-122259,10/31/15,11/4/15,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,70.12,4,0,21.036,"Acme 10"" Easy Grip Assistive Scissors"
399,CA-2016-108987,9/8/16,9/10/16,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,35.952,3,0.2,3.5952,Super Decoflex Portable Personal File
400,CA-2016-108987,9/8/16,9/10/16,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,2396.2656,4,0.32,-317.1528,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
401,CA-2016-108987,9/8/16,9/10/16,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,Storage,131.136,4,0.2,-32.784,"Contico 72""H Heavy-Duty Storage System"
402,CA-2016-108987,9/8/16,9/10/16,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,57.584,2,0.2,0.7198,Sony 64GB Class 10 Micro SDHC R40 Memory Card
403,CA-2014-113166,12/24/14,12/26/14,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,9.568,2,0.2,3.4684,Xerox 1974
404,CA-2014-155208,4/16/14,4/20/14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,39.072,6,0.2,9.768,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
405,CA-2017-117933,12/24/17,12/29/17,Standard Class,RF-19840,Roy Franzsisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,35.91,3,0,9.6957,Staple holder
406,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,179.95,5,0,37.7895,Sony 64GB Class 10 Micro SDHC R40 Memory Card
407,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,1199.976,3,0.2,434.9913,Sharp AL-1530CS Digital Copier
408,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,27.15,5,0,13.3035,"Wirebound Message Book, 4 per Page"
409,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,1004.024,7,0.2,-112.9527,"Bevis Round Conference Table Top, X-Base"
410,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,9.68,1,0,4.6464,"Wirebound Service Call Books, 5 1/2"" x 4"""
411,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,28.35,9,0,13.608,Self-Adhesive Removable Labels
412,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,55.98,1,0,27.4302,Xerox 1908
413,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,1336.829,13,0.15,31.4548,O'Sullivan 4-Shelf Bookcase in Odessa Pine
414,CA-2017-117457,12/8/17,12/12/17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,113.568,2,0.2,-18.4548,Novimex High-Tech Fabric Mesh Task Chair
415,CA-2017-142636,11/3/17,11/7/17,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,139.86,7,0,65.7342,Xerox 191
416,CA-2017-142636,11/3/17,11/7/17,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,307.136,4,0.2,26.8744,Global Deluxe Office Fabric Chairs
417,CA-2017-122105,6/24/17,6/28/17,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,95.92,8,0,25.8984,Bulldog Vacuum Base Pencil Sharpener
418,CA-2016-148796,4/14/16,4/18/16,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,383.8,5,0.2,38.38,Bevis Steel Folding Chairs
419,CA-2017-154816,11/6/17,11/10/17,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,5.78,1,0,2.8322,Xerox 1987
420,CA-2017-110478,3/4/17,3/9/17,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,9.32,4,0,2.7028,American Pencil
421,CA-2017-110478,3/4/17,3/9/17,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,15.25,1,0,7.015,"White Envelopes, White Envelopes with Clear Poly Window"
422,CA-2014-142048,6/22/14,6/25/14,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,196.752,6,0.2,56.5662,KeyTronic6101 Series -Keyboard- Black
423,CA-2017-125388,10/19/17,10/23/17,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,56.56,4,0,14.7056,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
424,CA-2017-125388,10/19/17,10/23/17,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Storage,32.7,3,0,8.502,Crate-A-Files
425,CA-2017-155705,8/21/17,8/23/17,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,866.4,4,0,225.264,Hon Multipurpose Stacking Arm Chairs
426,CA-2017-149160,11/23/17,11/26/17,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347,Furniture,Furnishings,28.4,2,0,11.076,Coloredge Poster Frame
427,CA-2017-149160,11/23/17,11/26/17,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,OFF-BI-10001543,Office Supplies,Binders,287.92,8,0,138.2016,GBC VeloBinder Manual Binding System
428,CA-2014-101476,9/12/14,9/13/14,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,69.99,1,0,30.0957,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
429,CA-2017-152275,10/1/17,10/8/17,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,6.672,6,0.2,0.5004,Design Ebony Sketching Pencil
430,US-2016-123750,4/15/16,4/21/16,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Office Supplies,Binders,189.588,2,0.7,-145.3508,GBC ProClick 150 Presentation Binding System
431,US-2016-123750,4/15/16,4/21/16,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,ImationSecure+ Hardware Encrypted USB 2.0Flash Drive; 16GB
432,US-2016-123750,4/15/16,4/21/16,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,291.96,5,0.2,54.7425,ImationSecure+ Hardware Encrypted USB 2.0Flash Drive; 16GB
433,US-2016-123750,4/15/16,4/21/16,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-ST-10000617,Office Supplies,Storage,4.768,2,0.2,-0.7748,Woodgrain Magazine Files by Perma
434,CA-2016-127369,6/6/16,6/7/16,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,714.3,5,0,207.147,Letter Size Cart
435,US-2014-150574,12/19/14,12/25/14,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,4.812,2,0.7,-3.6892,Insertable Tab Post Binder Dividers
436,US-2014-150574,12/19/14,12/25/14,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,247.8,5,0.2,-18.585,Belkin QODE FastFit Bluetooth Keyboard
437,CA-2016-147375,6/12/16,6/14/16,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,1007.979,3,0.3,43.1991,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
438,CA-2016-147375,6/12/16,6/14/16,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,313.488,7,0.2,113.6394,Xerox 1908
439,CA-2017-130043,9/15/17,9/19/17,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,31.872,8,0.2,11.5536,Xerox 1897
440,CA-2017-157252,1/20/17,1/23/17,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Furniture,Chairs,207.846,3,0.1,2.3094,Global Deluxe Steno Chair
441,CA-2016-115756,9/5/16,9/7/16,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,12.22,1,0,3.666,Aluminum Document Frame
442,CA-2016-115756,9/5/16,9/7/16,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,194.94,3,0,23.3928,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
443,CA-2016-115756,9/5/16,9/7/16,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,70.95,3,0,20.5755,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
444,CA-2016-115756,9/5/16,9/7/16,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,91.36,4,0,42.0256,"Xerox Color Copier Paper, 11"" x 17"", Ream"
445,CA-2016-115756,9/5/16,9/7/16,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,242.94,3,0,29.1528,Office Star - Ergonomically Designed Knee Chair
446,CA-2016-115756,9/5/16,9/7/16,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,22.05,7,0,10.584,Avery 520
447,CA-2017-154214,3/20/17,3/25/17,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,2.91,1,0,1.3677,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
448,CA-2016-166674,4/1/16,4/3/16,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,59.52,3,0,15.4752,Newell 345
449,CA-2016-166674,4/1/16,4/3/16,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,161.94,3,0,9.7164,Fellowes Bankers Box Recycled Super Stor/Drawer
450,CA-2016-166674,4/1/16,4/3/16,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,263.88,6,0,71.2476,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
451,CA-2016-166674,4/1/16,4/3/16,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,30.48,3,0,7.9248,50 Colored Long Pencils
452,CA-2016-166674,4/1/16,4/3/16,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,9.84,3,0,2.8536,Newell 342
453,CA-2016-166674,4/1/16,4/3/16,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,35.12,4,0,9.1312,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
454,CA-2017-147277,10/20/17,10/24/17,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,284.364,2,0.4,-75.8304,Chromcraft Rectangular Conference Tables
455,CA-2017-147277,10/20/17,10/24/17,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,665.408,2,0.2,66.5408,Deluxe Rollaway Locking File with Drawer
456,CA-2016-100153,12/13/16,12/17/16,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,63.88,4,0,24.9132,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
457,US-2014-110674,2/12/14,2/18/14,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,129.568,2,0.2,-24.294,"Global Geo Office Task Chair, Gray"
458,US-2016-157945,9/26/16,10/1/16,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,747.558,3,0.3,-96.1146,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
459,US-2016-157945,9/26/16,10/1/16,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Envelopes,8.928,2,0.2,3.348,Staple envelope
460,CA-2015-109638,12/15/15,12/22/15,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,103.92,4,0,36.372,3M Office Air Cleaner
461,CA-2015-109638,12/15/15,12/22/15,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,899.91,9,0,377.9622,Logitech G700s Rechargeable Gaming Mouse
462,CA-2015-109638,12/15/15,12/22/15,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,51.312,3,0.2,18.6006,Acco D-Ring Binder w/DublLock
463,CA-2016-109869,4/22/16,4/29/16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,23.56,5,0.2,7.068,Eldon Wave Desk Accessories
464,CA-2016-109869,4/22/16,4/29/16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,1272.63,6,0.5,-814.4832,Bush Advantage Collection Racetrack Conference Table
465,CA-2016-109869,4/22/16,4/29/16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,28.485,5,0.7,-20.889,Poly Designer Cover & Back
466,CA-2016-109869,4/22/16,4/29/16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,185.376,2,0.2,-34.758,Premier Electric Letter Opener
467,CA-2016-109869,4/22/16,4/29/16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,Appliances,78.272,2,0.2,5.8704,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
468,US-2015-101399,1/17/15,1/24/15,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,254.744,7,0.6,-312.0614,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
469,CA-2017-154907,3/31/17,4/4/17,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,205.3328,2,0.32,-36.2352,Bush Mission Pointe Library
470,US-2016-100419,12/16/16,12/20/16,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,4.788,3,0.8,-7.9002,Cardinal Hold-It CD Pocket
